Campaign name,Ad set name,Results,CTR (all),Result rate,Amount spent (INR),Cost per result,Frequency,"CPM (cost per 1,000 impressions)",Impressions,Clicks (all),time,Date,Day of Week,Type of Day
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.58730159,0.0,26.633725859633003,,1 to 2,105.68938833,252,4,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,4.08163265,0.0,10.637494112106,,1 to 2,217.09171657,49,2,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.73972603,0.0,14.046691003297,,1 to 2,192.42042469999998,73,2,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.72727273,0.0,12.796985398022,,1 to 2,116.33623089,110,3,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.09090909,0.0,29.762988695243003,,1 to 2,108.22904979999998,275,3,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.48447205,0.0,24.454239284032003,,1 to 2,151.88968499,161,4,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,1.35135135,0.33783783783784,29.972939236929,29.972939236929,1 to 2,101.25992985,296,4,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.78571429,0.0,21.274988224211,,1 to 2,94.977626,224,4,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.05128205,0.0,23.364495996231998,,1 to 2,119.81792819,195,4,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,16.876024493641,,1 to 2,168.76024494,100,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,7.14285714,1.1904761904762,10.687482336317,10.687482336317,1 to 2,127.23193258,84,6,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,2.0,2.83018868,0.9433962264150899,28.773221855864,14.386610927932,1 to 2,135.7227446,212,6,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,100.0,0.0,0.02,,1 to 2,20.0,1,1,1) 4 AM - 7 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.92592593,0.0,13.57,,1 to 2,125.64814815,108,1,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.25,0.0,20.47,,1 to 2,127.9375,160,2,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,4.18410042,0.418410041841,34.81,34.81,1 to 2,145.64853556,239,10,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,3.32103321,0.36900369003690003,30.87,30.87,1 to 2,113.91143911,271,9,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.0,0.0,5.828626943005201,,1 to 2,116.57253886,50,1,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,0.039990579368818,,1 to 2,39.99057937,1,0,1) 4 AM - 7 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.43,,1 to 2,57.2,25,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,11.53846154,0.0,2.62,,1 to 2,100.76923077,26,3,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,3.66,,1 to 2,166.36363636,22,0,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,1.45,,1 to 2,76.31578947,19,0,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,6.95,,1 to 2,84.75609756,82,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,8.91,,1 to 2,115.71428571,77,0,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,5.55555556,0.0,1.02,,1 to 2,56.66666667,18,1,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.06382979,0.0,9.91,,1 to 2,105.42553191,94,1,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,8.0,0.0,2.15,,1 to 2,86.0,25,2,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,2.63157895,0.8771929824561401,8.95,8.95,1 to 2,78.50877193,114,3,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.58899676,0.0,31.89,,1 to 2,103.20388349999999,309,8,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,3.52941176,0.0,6.27,,1 to 2,73.76470588,85,3,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,4.54545455,1.5151515151515,9.43,9.43,1 to 2,142.87878788,66,3,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,2.15827338,0.0,14.24,,1 to 2,102.44604317,139,3,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,3.66972477,0.9174311926605501,9.37,9.37,1 to 2,85.96330275,109,4,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,4.49438202,0.0,9.36,,1 to 2,105.16853933,89,4,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,3.125,0.78125,11.35,11.35,1 to 2,88.671875,128,4,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,5.04201681,0.0,9.0,,1 to 2,75.63025209999999,119,6,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,5.79710145,0.7246376811594201,9.9,9.9,1 to 2,71.73913043,138,8,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.71174377,0.0,27.13,,1 to 2,96.5480427,281,2,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.02702703,0.0,37.071267074893996,,1 to 2,125.24076714,296,6,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.82291667,0.26041666666667,47.53,47.53,1 to 2,123.77604167,384,7,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.66,,1 to 2,415.0,4,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.34572491,0.37174721189591,28.263341968912002,28.263341968912002,1 to 2,105.06818576,269,9,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,2.0,3.33333333,0.74074074074074,29.173127649553,14.586563824776,1 to 2,108.04862092,270,9,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.92926045,0.0,35.301683937824,,1 to 2,113.51023774,311,6,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.25944584,0.0,39.77,,1 to 2,100.17632242,397,5,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.14,,1 to 2,140.0,1,0,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.63,,1 to 2,157.5,4,0,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.38,,1 to 2,1380.0,1,0,2) 7 AM - 10 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.02,,1 to 2,20.0,1,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.18,,1 to 2,180.0,1,0,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.29,,1 to 2,145.0,2,0,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.90243902,0.48780487804878003,20.63513895431,20.63513895431,1 to 2,100.65921441,205,8,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.47,,1 to 2,78.33333333,6,0,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.14,,1 to 2,46.66666667,3,0,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.08,,1 to 2,40.0,2,0,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,1.11,,1 to 2,185.0,6,0,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.29,,1 to 2,96.66666667,3,0,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.41,,1 to 2,102.5,4,0,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.43,,1 to 2,107.5,4,0,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,20.0,0.0,0.43,,1 to 2,86.0,5,1,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,1.0,17.64705882,5.8823529411765,2.3,2.3,1 to 2,135.29411765,17,3,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.75586854,0.46948356807512,18.905546396609,18.905546396609,1 to 2,88.75843379,213,8,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.44,,1 to 2,110.0,4,0,7) 12 AM - 4 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.97368421,0.21929824561404002,40.67,40.67,1 to 2,89.18859649,456,9,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.34741784,0.0,44.64,,1 to 2,104.78873239,426,10,5) 5 PM - 8 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.14669052,0.35778175313059,52.56,26.28,1 to 2,94.02504472,559,12,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.99600798,0.0,48.41,,1 to 2,96.62674651,501,10,3) 10 AM - 1 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,3.0,3.06122449,0.61224489795918,46.08,15.36,1 to 2,94.04081633,490,15,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.28205128,0.0,47.98,,1 to 2,102.52136752,468,6,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.08695652,0.21739130434783,41.46,41.46,1 to 2,90.13043478,460,5,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,1.08932462,0.21786492374728,40.99,40.99,1 to 2,89.30283224,459,5,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.43362832,0.0,40.79,,1 to 2,90.24336283,452,11,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,1.13122172,0.0,41.36,,1 to 2,93.57466063,442,5,4) 1 PM - 5 PM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,4.01785714,0.22321428571429,46.65,46.65,1 to 2,104.12946429,448,18,6) 8 PM - 12 AM,2019-11-09,6. Saturday,Weekend
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.66972477,0.9174311926605501,14.22,14.22,1 to 2,130.4587156,109,4,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.46,,1 to 2,76.66666667,6,0,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.0,0.0,13.87,,1 to 2,128.42592593,108,0,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.97087379,0.0,12.66,,1 to 2,122.91262136,103,1,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,1.0,2.85714286,0.47619047619048,22.34,22.34,1 to 2,106.38095238,210,6,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.0,0.0,31.25,,1 to 2,125.0,250,5,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.84697509,0.0,33.46,,1 to 2,119.0747331,281,8,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,0.67114094,0.0,37.42,,1 to 2,125.57046979999998,298,2,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,2.0,2.66272189,0.59171597633136,37.88,18.94,1 to 2,112.07100592,338,9,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,66.66666667,0.0,0.84,,1 to 2,280.0,3,2,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,20.0,0.0,0.68,,1 to 2,136.0,5,1,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,16.66666667,0.0,0.74,,1 to 2,123.33333333,6,1,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,50.0,0.0,0.25,,1 to 2,125.0,2,1,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,25.0,0.0,2.42,,1 to 2,605.0,4,1,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,50.0,0.0,0.21,,1 to 2,105.0,2,1,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.68,,1 to 2,170.0,4,0,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.27272727,0.0,9.14,,1 to 2,103.86363636,88,2,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.13,,1 to 2,65.0,2,0,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.08,,1 to 2,40.0,2,0,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.14,,1 to 2,35.0,4,0,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.48,,1 to 2,96.0,5,0,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.13,,1 to 2,65.0,2,0,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.78,,1 to 2,130.0,6,0,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.45,,1 to 2,225.0,2,0,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.71,,1 to 2,355.0,2,0,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.41,,1 to 2,205.0,2,0,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Housewives,0.0,0.0,0.0,0.05,,1 to 2,50.0,1,0,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,4.04040404,1.0101010101010002,8.84,8.84,1 to 2,89.29292929,99,4,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,5.19480519,1.2987012987013,6.35,6.35,1 to 2,82.46753247,77,4,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,7.54716981,0.0,6.07,,1 to 2,114.52830189,53,4,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,1.0,7.27272727,1.8181818181818,7.17,7.17,1 to 2,130.36363636,55,4,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.85714286,0.0,4.12,,1 to 2,117.71428571,35,1,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.04712042,0.0,20.69,,1 to 2,108.32460733,191,2,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.5037593999999999,0.0,25.02,,1 to 2,94.06015038,266,4,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,9.33,,1 to 2,160.86206897,58,0,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.51515152,0.0,29.43,,1 to 2,111.47727273,264,4,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,4.42477876,0.88495575221239,16.76,16.76,1 to 2,148.31858407,113,5,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,2.41935484,0.0,34.68,,1 to 2,139.83870968,248,6,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,5.07246377,0.7246376811594201,19.42,19.42,1 to 2,140.72463768,138,7,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,4.0201005,0.50251256281407,26.16,26.16,1 to 2,131.45728643,199,8,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.98230088,0.44247787610619,22.59,22.59,1 to 2,99.95575221,226,9,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,3.36391437,0.30581039755352,37.66,37.66,1 to 2,115.16819572,327,11,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,5.2173913,0.43478260869565005,22.41,22.41,1 to 2,97.43478261,230,12,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,2.73,,1 to 2,109.2,25,0,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.06,,1 to 2,60.0,1,0,7) 12 AM - 4 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,0.03,,1 to 2,30.0,1,0,1) 4 AM - 7 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,3.92,,1 to 2,112.0,35,0,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,6.69,,1 to 2,101.36363636,66,0,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,9.03,,1 to 2,75.88235294,119,0,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,3.0,0.0,14.63,,1 to 2,146.3,100,3,2) 7 AM - 10 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,5.47,,1 to 2,77.04225352,71,0,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.0,0.0,9.54,,1 to 2,98.35051546,97,0,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.85185185,0.0,6.13,,1 to 2,113.51851852,54,1,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.97087379,0.0,8.87,,1 to 2,86.11650485,103,1,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.11111111,0.0,9.95,,1 to 2,110.55555556,90,1,5) 5 PM - 8 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.25,0.0,5.88,,1 to 2,73.5,80,1,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,0.79365079,0.0,9.93,,1 to 2,78.80952381,126,1,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,1.88679245,0.0,10.43,,1 to 2,98.39622642,106,2,4) 1 PM - 5 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,1.2,0.0,30.21,,1 to 2,120.84,250,3,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,0.0,0.9771986999999999,0.0,30.09,,1 to 2,98.01302932,307,3,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,IT Professionals,0.0,4.61538462,0.0,7.55,,1 to 2,116.15384615,65,3,3) 10 AM - 1 PM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Business Owners,1.0,1.35135135,0.45045045045045,24.28,24.28,1 to 2,109.36936937,222,3,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
CV - Franchise Lead Generation - Phase II - 3 Nov,Remarketing,0.0,2.73972603,0.0,49.25,,1 to 2,112.44292237,438,12,6) 8 PM - 12 AM,2019-11-08,5. Friday,Weekday
